Cod_Loc,IdProvincia,IdDepartamento,Observaciones,Categoria,Provincia,Departamento,Localidad,Título,Domicilio,CP,Web,E-Mail,Latitud,Longitud,Tipo_latitudlongitud,Fuente,tipo_gestion,Modalidad,Universidad,Facultad,Duración,Tipo de Duración,Nivel,Id Titulo,Vigencia,Temática,Año_actualizacion
82084270,82,82084,,Carreras Universitarias Culturales,Santa Fe,Rosario,Rosario,Licenciado en Piano,Entre Ríos 758  ,2000,www.fhumyar.unr.edu.ar,estud-hum@unr.edu.ar,-32.9454920,-60.6409300,Precisa,Departamento de Información Universitaria - Dirección Nacional de Presupuesto e Información Universitaria - Secretaría de Políticas Universitarias,Estatal,Presencial,Universidad Rosario,Facultad de Humanidades y Artes,5,Años,Grado,5290,Vigente,Música,2020
82084270,82,82084,,Carreras Universitarias Culturales,Santa Fe,Rosario,Rosario,Licenciado en Saxofón,Entre Ríos 758  ,2000,www.fhumyar.unr.edu.ar,estud-hum@unr.edu.ar,-32.9454920,-60.6409300,Precisa,Departamento de Información Universitaria - Dirección Nacional de Presupuesto e Información Universitaria - Secretaría de Políticas Universitarias,Estatal,Presencial,Universidad Rosario,Facultad de Humanidades y Artes,5,Años,Grado,5293,Vigente,Música,2020
82084270,82,82084,,Carreras Universitarias Culturales,Santa Fe,Rosario,Rosario,Licenciado en Tecnologías Aplicadas al Arte Sonoro,Entre Ríos 758  ,2000,www.fhumyar.unr.edu.ar,estud-hum@unr.edu.ar,-32.9454920,-60.6409300,Precisa,Departamento de Información Universitaria - Dirección Nacional de Presupuesto e Información Universitaria - Secretaría de Políticas Universitarias,Estatal,Presencial,Universidad Rosario,Facultad de Humanidades y Artes,5,Años,Grado,12889,Vigente,Música,2020
82084270,82,82084,,Carreras Universitarias Culturales,Santa Fe,Rosario,Rosario,Licenciado en Trombón,Entre Ríos 758  ,2000,www.fhumyar.unr.edu.ar,estud-hum@unr.edu.ar,-32.9454920,-60.6409300,Precisa,Departamento de Información Universitaria - Dirección Nacional de Presupuesto e Información Universitaria - Secretaría de Políticas Universitarias,Estatal,Presencial,Universidad Rosario,Facultad de Humanidades y Artes,5,Años,Grado,5291,Vigente,Música,2020
82084270,82,82084,,Carreras Universitarias Culturales,Santa Fe,Rosario,Rosario,Licenciado en Trompa,Entre Ríos 758  ,2000,www.fhumyar.unr.edu.ar,estud-hum@unr.edu.ar,-32.9454920,-60.6409300,Precisa,Departamento de Información Universitaria - Dirección Nacional de Presupuesto e Información Universitaria - Secretaría de Políticas Universitarias,Estatal,Presencial,Universidad Rosario,Facultad de Humanidades y Artes,5,Años,Grado,5292,Vigente,Música,2020
82084270,82,82084,,Carreras Universitarias Culturales,Santa Fe,Rosario,Rosario,Licenciado en Trompeta,Entre Ríos 758  ,2000,www.fhumyar.unr.edu.ar,estud-hum@unr.edu.ar,-32.9454920,-60.6409300,Precisa,Departamento de Información Universitaria - Dirección Nacional de Presupuesto e Información Universitaria - Secretaría de Políticas Universitarias,Estatal,Presencial,Universidad Rosario,Facultad de Humanidades y Artes,5,Años,Grado,5294,Vigente,Música,2020
82084270,82,82084,,Carreras Universitarias Culturales,Santa Fe,Rosario,Rosario,Licenciado en Viola,Entre Ríos 758  ,2000,www.fhumyar.unr.edu.ar,estud-hum@unr.edu.ar,-32.9454920,-60.6409300,Precisa,Departamento de Información Universitaria - Dirección Nacional de Presupuesto e Información Universitaria - Secretaría de Políticas Universitarias,Estatal,Presencial,Universidad Rosario,Facultad de Humanidades y Artes,5,Años,Grado,4393,Vigente,Música,2020
82084270,82,82084,,Carreras Universitarias Culturales,Santa Fe,Rosario,Rosario,Licenciado en Violín,Entre Ríos 758  ,2000,www.fhumyar.unr.edu.ar,estud-hum@unr.edu.ar,-32.9454920,-60.6409300,Precisa,Departamento de Información Universitaria - Dirección Nacional de Presupuesto e Información Universitaria - Secretaría de Políticas Universitarias,Estatal,Presencial,Universidad Rosario,Facultad de Humanidades y Artes,5,Años,Grado,5296,Vigente,Música,2020
82084270,82,82084,,Carreras Universitarias Culturales,Santa Fe,Rosario,Rosario,Licenciado en Violoncello,Entre Ríos 758  ,2000,www.fhumyar.unr.edu.ar,estud-hum@unr.edu.ar,-32.9454920,-60.6409300,Precisa,Departamento de Información Universitaria - Dirección Nacional de Presupuesto e Información Universitaria - Secretaría de Políticas Universitarias,Estatal,Presencial,Universidad Rosario,Facultad de Humanidades y Artes,5,Años,Grado,11789,Vigente,Música,2020
82084270,82,82084,,Carreras Universitarias Culturales,Santa Fe,Rosario,Rosario,Magister en Educación Artística con mención en Música,Entre Ríos 758  ,2000,www.fhumyar.unr.edu.ar,estud-hum@unr.edu.ar,-32.9454920,-60.6409300,Precisa,Departamento de Información Universitaria - Dirección Nacional de Presupuesto e Información Universitaria - Secretaría de Políticas Universitarias,Estatal,Presencial,Universidad Rosario,Facultad de Humanidades y Artes,4,Años,Posgrado,6198,Vigente,Música,2020
82084270,82,82084,,Carreras Universitarias Culturales,Santa Fe,Rosario,Rosario,Oboísta,Entre Ríos 758  ,2000,www.fhumyar.unr.edu.ar,estud-hum@unr.edu.ar,-32.9454920,-60.6409300,Precisa,Departamento de Información Universitaria - Dirección Nacional de Presupuesto e Información Universitaria - Secretaría de Políticas Universitarias,Estatal,Presencial,Universidad Rosario,Facultad de Humanidades y Artes,3,Años,Pregrado,5303,Vigente,Música,2020
82084270,82,82084,,Carreras Universitarias Culturales,Santa Fe,Rosario,Rosario,Profesor de Educación Musical,Entre Ríos 758  ,2000,www.fhumyar.unr.edu.ar,estud-hum@unr.edu.ar,-32.9454920,-60.6409300,Precisa,Departamento de Información Universitaria - Dirección Nacional de Presupuesto e Información Universitaria - Secretaría de Políticas Universitarias,Estatal,Presencial,Instituto Universitario Rosario,Facultad de Humanidades y Artes,4,Años,GRADO,5284,Vigente,Música,2020
82084270,82,82084,,Carreras Universitarias Culturales,Santa Fe,Rosario,Rosario,Profesor de Música en la Enseñanza General Básica,Entre Ríos 758  ,2000,www.fhumyar.unr.edu.ar,estud-hum@unr.edu.ar,-32.9454920,-60.6409300,Precisa,Departamento de Información Universitaria - Dirección Nacional de Presupuesto e Información Universitaria - Secretaría de Políticas Universitarias,Estatal,Presencial,Universidad Rosario,Facultad de Humanidades y Artes,3,Años,Pregrado,5285,Vigente,Música,2020
82084270,82,82084,,Carreras Universitarias Culturales,Santa Fe,Rosario,Rosario,Profesor en Canto,Entre Ríos 758  ,2000,www.fhumyar.unr.edu.ar,estud-hum@unr.edu.ar,-32.9454920,-60.6409300,Precisa,Departamento de Información Universitaria - Dirección Nacional de Presupuesto e Información Universitaria - Secretaría de Políticas Universitarias,Estatal,Presencial,Universidad Rosario,Facultad de Humanidades y Artes,5,Años,Grado,932,No Vigente con Actividad,Música,2020
82084270,82,82084,,Carreras Universitarias Culturales,Santa Fe,Rosario,Rosario,Profesor en Clarinete,Entre Ríos 758  ,2000,www.fhumyar.unr.edu.ar,estud-hum@unr.edu.ar,-32.9454920,-60.6409300,Precisa,Departamento de Información Universitaria - Dirección Nacional de Presupuesto e Información Universitaria - Secretaría de Políticas Universitarias,Estatal,Presencial,Universidad Rosario,Facultad de Humanidades y Artes,5,Años,Grado,5314,Vigente,Música,2020
82084270,82,82084,,Carreras Universitarias Culturales,Santa Fe,Rosario,Rosario,Profesor en Composición,Entre Ríos 758  ,2000,www.fhumyar.unr.edu.ar,estud-hum@unr.edu.ar,-32.9454920,-60.6409300,Precisa,Departamento de Información Universitaria - Dirección Nacional de Presupuesto e Información Universitaria - Secretaría de Políticas Universitarias,Estatal,Presencial,Universidad Rosario,Facultad de Humanidades y Artes,5,Años,Grado,5288,Vigente,Música,2020
82084270,82,82084,,Carreras Universitarias Culturales,Santa Fe,Rosario,Rosario,Profesor en Contrabajo,Entre Ríos 758  ,2000,www.fhumyar.unr.edu.ar,estud-hum@unr.edu.ar,-32.9454920,-60.6409300,Precisa,Departamento de Información Universitaria - Dirección Nacional de Presupuesto e Información Universitaria - Secretaría de Políticas Universitarias,Estatal,Presencial,Universidad Rosario,Facultad de Humanidades y Artes,5,Años,Grado,5315,Vigente,Música,2020
82084270,82,82084,,Carreras Universitarias Culturales,Santa Fe,Rosario,Rosario,Profesor en Dirección Coral,Entre Ríos 758  ,2000,www.fhumyar.unr.edu.ar,estud-hum@unr.edu.ar,-32.9454920,-60.6409300,Precisa,Departamento de Información Universitaria - Dirección Nacional de Presupuesto e Información Universitaria - Secretaría de Políticas Universitarias,Estatal,Presencial,Universidad Rosario,Facultad de Humanidades y Artes,5,Años,Grado,6643,Vigente,Música,2020
82084270,82,82084,,Carreras Universitarias Culturales,Santa Fe,Rosario,Rosario,Profesor en Educación Musical,Entre Ríos 758  ,2000,www.fhumyar.unr.edu.ar,estud-hum@unr.edu.ar,-32.9454920,-60.6409300,Precisa,Departamento de Información Universitaria - Dirección Nacional de Presupuesto e Información Universitaria - Secretaría de Políticas Universitarias,Estatal,Presencial,Universidad Rosario,Facultad de Humanidades y Artes,4,Años,Grado,7428,Vigente,Música,2020
82084270,82,82084,,Carreras Universitarias Culturales,Santa Fe,Rosario,Rosario,Profesor en Fagot,Entre Ríos 758  ,2000,www.fhumyar.unr.edu.ar,estud-hum@unr.edu.ar,-32.9454920,-60.6409300,Precisa,Departamento de Información Universitaria - Dirección Nacional de Presupuesto e Información Universitaria - Secretaría de Políticas Universitarias,Estatal,Presencial,Universidad Rosario,Facultad de Humanidades y Artes,5,Años,Grado,5320,Vigente,Música,2020
82084270,82,82084,,Carreras Universitarias Culturales,Santa Fe,Rosario,Rosario,Profesor en Guitarra,Entre Ríos 758  ,2000,www.fhumyar.unr.edu.ar,estud-hum@unr.edu.ar,-32.9454920,-60.6409300,Precisa,Departamento de Información Universitaria - Dirección Nacional de Presupuesto e Información Universitaria - Secretaría de Políticas Universitarias,Estatal,Presencial,Universidad Rosario,Facultad de Humanidades y Artes,5,Años,Grado,5317,Vigente,Música,2020
82084270,82,82084,,Carreras Universitarias Culturales,Santa Fe,Rosario,Rosario,Profesor en Oboe,Entre Ríos 758  ,2000,www.fhumyar.unr.edu.ar,estud-hum@unr.edu.ar,-32.9454920,-60.6409300,Precisa,Departamento de Información Universitaria - Dirección Nacional de Presupuesto e Información Universitaria - Secretaría de Políticas Universitarias,Estatal,Presencial,Universidad Rosario,Facultad de Humanidades y Artes,5,Años,Grado,5318,Vigente,Música,2020
82084270,82,82084,,Carreras Universitarias Culturales,Santa Fe,Rosario,Rosario,Profesor en Órgano,Entre Ríos 758  ,2000,www.fhumyar.unr.edu.ar,estud-hum@unr.edu.ar,-32.9454920,-60.6409300,Precisa,Departamento de Información Universitaria - Dirección Nacional de Presupuesto e Información Universitaria - Secretaría de Políticas Universitarias,Estatal,Presencial,Universidad Rosario,Facultad de Humanidades y Artes,5,Años,Grado,939,Vigente,Música,2020
82084270,82,82084,,Carreras Universitarias Culturales,Santa Fe,Rosario,Rosario,Profesor en Piano,Entre Ríos 758  ,2000,www.fhumyar.unr.edu.ar,estud-hum@unr.edu.ar,-32.9454920,-60.6409300,Precisa,Departamento de Información Universitaria - Dirección Nacional de Presupuesto e Información Universitaria - Secretaría de Políticas Universitarias,Estatal,Presencial,Universidad Rosario,Facultad de Humanidades y Artes,5,Años,Grado,941,Vigente,Música,2020
82084270,82,82084,,Carreras Universitarias Culturales,Santa Fe,Rosario,Rosario,Profesor en Saxofón,Entre Ríos 758  ,2000,www.fhumyar.unr.edu.ar,estud-hum@unr.edu.ar,-32.9454920,-60.6409300,Precisa,Departamento de Información Universitaria - Dirección Nacional de Presupuesto e Información Universitaria - Secretaría de Políticas Universitarias,Estatal,Presencial,Universidad Rosario,Facultad de Humanidades y Artes,5,Años,Grado,5321,Vigente,Música,2020
82084270,82,82084,,Carreras Universitarias Culturales,Santa Fe,Rosario,Rosario,Profesor en Trompeta,Entre Ríos 758  ,2000,www.fhumyar.unr.edu.ar,estud-hum@unr.edu.ar,-32.9454920,-60.6409300,Precisa,Departamento de Información Universitaria - Dirección Nacional de Presupuesto e Información Universitaria - Secretaría de Políticas Universitarias,Estatal,Presencial,Universidad Rosario,Facultad de Humanidades y Artes,5,Años,Grado,5324,Vigente,Música,2020
82084270,82,82084,,Carreras Universitarias Culturales,Santa Fe,Rosario,Rosario,Profesor en Viola,Entre Ríos 758  ,2000,www.fhumyar.unr.edu.ar,estud-hum@unr.edu.ar,-32.9454920,-60.6409300,Precisa,Departamento de Información Universitaria - Dirección Nacional de Presupuesto e Información Universitaria - Secretaría de Políticas Universitarias,Estatal,Presencial,Universidad Rosario,Facultad de Humanidades y Artes,5,Años,Grado,5327,Vigente,Música,2020
82084270,82,82084,,Carreras Universitarias Culturales,Santa Fe,Rosario,Rosario,Profesor en Violín,Entre Ríos 758  ,2000,www.fhumyar.unr.edu.ar,estud-hum@unr.edu.ar,-32.9454920,-60.6409300,Precisa,Departamento de Información Universitaria - Dirección Nacional de Presupuesto e Información Universitaria - Secretaría de Políticas Universitarias,Estatal,Presencial,Universidad Rosario,Facultad de Humanidades y Artes,5,Años,Grado,5326,Vigente,Música,2020
82084270,82,82084,,Carreras Universitarias Culturales,Santa Fe,Rosario,Rosario,Profesor en Violoncelo,Entre Ríos 758  ,2000,www.fhumyar.unr.edu.ar,estud-hum@unr.edu.ar,-32.9454920,-60.6409300,Precisa,Departamento de Información Universitaria - Dirección Nacional de Presupuesto e Información Universitaria - Secretaría de Políticas Universitarias,Estatal,Presencial,Universidad Rosario,Facultad de Humanidades y Artes,5,Años,Grado,5328,Vigente,Música,2020
82084270,82,82084,,Carreras Universitarias Culturales,Santa Fe,Rosario,Rosario,Técnico en Armonía y Contrapunto,Entre Ríos 758  ,2000,www.fhumyar.unr.edu.ar,estud-hum@unr.edu.ar,-32.9454920,-60.6409300,Precisa,Departamento de Información Universitaria - Dirección Nacional de Presupuesto e Información Universitaria - Secretaría de Políticas Universitarias,Estatal,Presencial,Universidad Rosario,Facultad de Humanidades y Artes,3,Años,Pregrado,5287,Vigente,Música,2020
82084270,82,82084,,Carreras Universitarias Culturales,Santa Fe,Rosario,Rosario,Técnico en Dirección Coral,Entre Ríos 758  ,2000,www.fhumyar.unr.edu.ar,estud-hum@unr.edu.ar,-32.9454920,-60.6409300,Precisa,Departamento de Información Universitaria - Dirección Nacional de Presupuesto e Información Universitaria - Secretaría de Políticas Universitarias,Estatal,Presencial,Universidad Rosario,Facultad de Humanidades y Artes,3,Años,Pregrado,5330,Vigente,Música,2020
82084270,82,82084,,Carreras Universitarias Culturales,Santa Fe,Rosario,Rosario,Técnico Universitario en Batería,Entre Ríos 758  ,2000,www.fhumyar.unr.edu.ar,estud-hum@unr.edu.ar,-32.9454920,-60.6409300,Precisa,Departamento de Información Universitaria - Dirección Nacional de Presupuesto e Información Universitaria - Secretaría de Políticas Universitarias,Estatal,Presencial,Universidad Rosario,Facultad de Humanidades y Artes,3,Años,Pregrado,7012,Vigente,Música,2020
82084270,82,82084,,Carreras Universitarias Culturales,Santa Fe,Rosario,Rosario,Violinista,Entre Ríos 758  ,2000,www.fhumyar.unr.edu.ar,estud-hum@unr.edu.ar,-32.9454920,-60.6409300,Precisa,Departamento de Información Universitaria - Dirección Nacional de Presupuesto e Información Universitaria - Secretaría de Políticas Universitarias,Estatal,Presencial,Universidad Rosario,Facultad de Humanidades y Artes,3,Años,Pregrado,5313,Vigente,Música,2020
82084270,82,82084,,Carreras Universitarias Culturales,Santa Fe,Rosario,Rosario,Licenciado en Musicoterapia,Av. Pellegrini 1957  ,2000,www.uai.edu.ar,uairosario@uai.edu.ar,-32.9554138,-60.6527625,Precisa,Departamento de Información Universitaria - Dirección Nacional de Presupuesto e Información Universitaria - Secretaría de Políticas Universitarias,Privado,Presencial,Universidad Abierta Interamericana,Facultad de Psicología y Relaciones Humanas - Rosario,5,Años,Grado,2249,Vigente,Música,2020
82084270,82,82084,,Carreras Universitarias Culturales,Santa Fe,Rosario,Rosario,Arquitecto,Riobamba 220  ,2000,www.fapyd.unr.edu.ar,academica@fapyd.unr.edu.ar,-32.9683485,-60.6231189,Precisa,Departamento de Información Universitaria - Dirección Nacional de Presupuesto e Información Universitaria - Secretaría de Políticas Universitarias,Estatal,Presencial,Universidad Rosario,"Facultad de Arquitectura, Planeamiento y Diseño",6,Años,Grado,118,Vigente,Arquitectura,2020
82084270,82,82084,,Carreras Universitarias Culturales,Santa Fe,Rosario,Rosario,Bachiller Universitario -título intermedio de la carrera de Arquitectura-,Riobamba 220  ,2000,www.fapyd.unr.edu.ar,academica@fapyd.unr.edu.ar,-32.9683485,-60.6231189,Precisa,Departamento de Información Universitaria - Dirección Nacional de Presupuesto e Información Universitaria - Secretaría de Políticas Universitarias,Estatal,Presencial,Universidad Rosario,"Facultad de Arquitectura, Planeamiento y Diseño",2,Años,Pregrado,13366,No Vigente con Actividad,Arquitectura,2020
